text,urls,metadata,label
Newsletter: Latest updates from Amazon — read more at https://www.dhl.net/track/29690,"[""https://www.dhl.net/track/29690""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-11-19 01:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://amazon-secure.cf/login/17622,"[""http://amazon-secure.cf/login/17622""]","{""from"": ""security@apple-alert.cf"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-03-05 14:45:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 5}",1
Your payment could not be processed. Click http://amazon-secure.tk/login/45061 to update your billing info.,"[""http://amazon-secure.tk/login/45061""]","{""from"": ""security@walmart-alert.xyz"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-12-25 19:17:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 2}",1
Reminder: Your appointment with Fedex is scheduled at 06:00 PM.,"[""https://www.amazon.org/track/62380""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-01-04 23:10:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.bankofamerica.in/track/23027,"[""https://www.bankofamerica.in/track/23027""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-03-29 18:59:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Reminder: Your appointment with Google is scheduled at 10:00 AM.,"[""https://www.fedex.in/track/13765""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-02-12 04:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Dhl — read more at https://www.dhl.in/track/58922,"[""https://www.dhl.in/track/58922""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-08-12 10:05:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
URGENT: Your stripe account has been suspended. Verify immediately: http://microsoft-secure.gq/login/79041,"[""http://microsoft-secure.gq/login/79041""]","{""from"": ""security@stripe-alert.ga"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-02-17 20:19:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 9}",1
Payment received: Thank you for your payment to Fedex.,"[""https://www.microsoft.com/track/27909""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-06-13 22:01:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Stripe.,"[""https://www.walmart.org/track/96771""]","{""from"": ""noreply@google.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-02-15 12:43:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Dhl.,"[""https://www.google.com/track/23426""]","{""from"": ""noreply@google.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-11-17 13:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your payment could not be processed. Click http://microsoft-secure.ml/login/91686 to update your billing info.,"[""http://microsoft-secure.ml/login/91686""]","{""from"": ""security@microsoft-alert.ml"", ""subject"": ""URGENT: Bankofamerica notice"", ""timestamp"": ""2025-11-23 08:24:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": ""none"", ""relay_hops"": 3}",1
Your payment could not be processed. Click http://netflix-secure.gq/login/16822 to update your billing info.,"[""http://netflix-secure.gq/login/16822""]","{""from"": ""security@paypal-alert.cf"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-12-27 23:47:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": """", ""relay_hops"": 10}",1
Reminder: Your appointment with Amazon is scheduled at 11:00 AM.,"[""https://www.dhl.org/track/52924""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-04-14 19:45:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Stripe.,"[""https://www.fedex.com/track/3257""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-02-24 08:34:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Reminder: Your appointment with Dhl is scheduled at 02:00 PM.,"[""https://www.fedex.co/track/47633""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-04-23 01:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://dhl-secure.tk/login/49700,"[""http://dhl-secure.tk/login/49700""]","{""from"": ""security@fedex-alert.tk"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-01-06 01:36:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 9}",1
Newsletter: Latest updates from Fedex — read more at https://www.stripe.org/track/81069,"[""https://www.stripe.org/track/81069""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-06-25 20:37:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Fedex — read more at https://www.paypal.co/track/42895,"[""https://www.paypal.co/track/42895""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-10-10 08:44:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.fedex.in/track/70739,"[""https://www.fedex.in/track/70739""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-01-02 22:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Google — read more at https://www.dhl.co/track/41000,"[""https://www.dhl.co/track/41000""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Google notification"", ""timestamp"": ""2025-12-23 07:19:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Walmart — read more at https://www.fedex.co/track/98725,"[""https://www.fedex.co/track/98725""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-08-29 02:00:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://google-secure.tk/login/39790,"[""http://google-secure.tk/login/39790""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Paypal notice"", ""timestamp"": ""2025-11-09 17:25:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 3}",1
Delivery notification: Your package is out for delivery. Track: https://www.microsoft.org/track/85326,"[""https://www.microsoft.org/track/85326""]","{""from"": ""noreply@apple.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-10-05 04:09:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Walmart — read more at https://www.bankofamerica.in/track/97855,"[""https://www.bankofamerica.in/track/97855""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-10-27 23:34:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://paypal-secure.ml/login/30426,"[""http://paypal-secure.ml/login/30426""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-01-03 01:19:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 8}",1
Delivery notification: Your package is out for delivery. Track: https://www.google.net/track/15379,"[""https://www.google.net/track/15379""]","{""from"": ""noreply@google.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-08-08 20:35:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
URGENT: Your amazon account has been suspended. Verify immediately: http://t.co/64473,"[""http://t.co/64473""]","{""from"": ""security@walmart-alert.cf"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-10-18 14:59:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 3}",1
Newsletter: Latest updates from Fedex — read more at https://www.fedex.net/track/93854,"[""https://www.fedex.net/track/93854""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-02-05 12:23:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Amazon — read more at https://www.dhl.net/track/51211,"[""https://www.dhl.net/track/51211""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-12-06 10:51:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Newsletter: Latest updates from Amazon — read more at https://www.dhl.in/track/54057,"[""https://www.dhl.in/track/54057""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-05-23 21:45:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Congratulations! You won a prize. Claim at http://netflix-secure.cf/login/97452,"[""http://netflix-secure.cf/login/97452""]","{""from"": ""security@netflix-alert.xyz"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-01-23 08:59:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 3}",1
Security Alert: Unusual login activity detected. Confirm your identity: http://stripe-secure.cf/login/1284,"[""http://stripe-secure.cf/login/1284""]","{""from"": ""security@microsoft-alert.xyz"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-03-12 12:44:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": ""none"", ""relay_hops"": 8}",1
You are eligible for a tax refund. Provide your details here: http://fedex-secure.gq/login/4231,"[""http://fedex-secure.gq/login/4231""]","{""from"": ""security@netflix-alert.tk"", ""subject"": ""URGENT: Walmart notice"", ""timestamp"": ""2025-02-02 02:37:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""none"", ""relay_hops"": 6}",1
Payment received: Thank you for your payment to Walmart.,"[""https://www.google.com/track/66546""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-06-05 23:12:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.fedex.net/track/37902,"[""https://www.fedex.net/track/37902""]","{""from"": ""noreply@google.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-11-15 11:20:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Delivery notification: Your package is out for delivery. Track: https://www.amazon.com/track/59007,"[""https://www.amazon.com/track/59007""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-04-11 08:30:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://dhl-secure.ml/login/51087,"[""http://dhl-secure.ml/login/51087""]","{""from"": ""security@fedex-alert.ga"", ""subject"": ""URGENT: Paypal notice"", ""timestamp"": ""2025-08-27 15:43:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 6}",1
Your dhl monthly statement is ready. View it at https://www.amazon.com/track/32819,"[""https://www.amazon.com/track/32819""]","{""from"": ""noreply@netflix.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-07-04 12:27:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.netflix.org/track/15659,"[""https://www.netflix.org/track/15659""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-12-20 22:45:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.google.co/track/28402,"[""https://www.google.co/track/28402""]","{""from"": ""noreply@dhl.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-06-09 18:03:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Walmart.,"[""https://www.stripe.com/track/7582""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-06-10 08:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Delivery notification: Your package is out for delivery. Track: https://www.fedex.in/track/95630,"[""https://www.fedex.in/track/95630""]","{""from"": ""noreply@apple.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-05-07 10:39:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Reminder: Your appointment with Dhl is scheduled at 06:00 PM.,"[""https://www.paypal.co/track/38227""]","{""from"": ""noreply@google.com"", ""subject"": ""Dhl notification"", ""timestamp"": ""2025-09-02 18:47:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
URGENT: Your walmart account has been suspended. Verify immediately: http://bit.ly/75222,"[""http://bit.ly/75222""]","{""from"": ""security@walmart-alert.cf"", ""subject"": ""URGENT: Walmart notice"", ""timestamp"": ""2025-12-04 14:37:00"", ""received_spf"": ""fail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 2}",1
Payment received: Thank you for your payment to Bankofamerica.,"[""https://www.bankofamerica.in/track/56827""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-05-24 08:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
URGENT: Your amazon account has been suspended. Verify immediately: http://apple-secure.ga/login/85510,"[""http://apple-secure.ga/login/85510""]","{""from"": ""security@stripe-alert.ml"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-08-11 09:56:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 6}",1
Your bankofamerica monthly statement is ready. View it at https://www.dhl.com/track/39612,"[""https://www.dhl.com/track/39612""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-12-29 02:11:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Your payment could not be processed. Click http://t.co/50058 to update your billing info.,"[""http://t.co/50058""]","{""from"": ""security@netflix-alert.xyz"", ""subject"": ""URGENT: Fedex notice"", ""timestamp"": ""2025-04-25 06:32:00"", ""received_spf"": ""fail"", ""dkim"": ""fail"", ""dmarc"": """", ""relay_hops"": 3}",1
Congratulations! You won a prize. Claim at http://ow.ly/58602,"[""http://ow.ly/58602""]","{""from"": ""security@dhl-alert.xyz"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-12-18 00:12:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": ""none"", ""relay_hops"": 6}",1
Your payment could not be processed. Click http://google-secure.cf/login/36322 to update your billing info.,"[""http://google-secure.cf/login/36322""]","{""from"": ""security@microsoft-alert.tk"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-12-24 06:51:00"", ""received_spf"": ""none"", ""dkim"": ""fail"", ""dmarc"": """", ""relay_hops"": 4}",1
Your walmart monthly statement is ready. View it at https://www.google.in/track/66779,"[""https://www.google.in/track/66779""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Walmart notification"", ""timestamp"": ""2025-07-08 22:46:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your payment could not be processed. Click http://amazon-secure.ga/login/72527 to update your billing info.,"[""http://amazon-secure.ga/login/72527""]","{""from"": ""security@google-alert.gq"", ""subject"": ""URGENT: Google notice"", ""timestamp"": ""2025-01-27 19:22:00"", ""received_spf"": ""none"", ""dkim"": """", ""dmarc"": """", ""relay_hops"": 6}",1
Reminder: Your appointment with Fedex is scheduled at 09:00 AM.,"[""https://www.fedex.com/track/23720""]","{""from"": ""noreply@microsoft.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-06-27 01:51:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Congratulations! You won a prize. Claim at http://walmart-secure.gq/login/15689,"[""http://walmart-secure.gq/login/15689""]","{""from"": ""security@microsoft-alert.cf"", ""subject"": ""URGENT: Netflix notice"", ""timestamp"": ""2025-09-06 12:41:00"", ""received_spf"": ""none"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 5}",1
Newsletter: Latest updates from Paypal — read more at https://www.netflix.com/track/19519,"[""https://www.netflix.com/track/19519""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-06-18 17:37:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
URGENT: Your microsoft account has been suspended. Verify immediately: http://amazon-secure.cf/login/77758,"[""http://amazon-secure.cf/login/77758""]","{""from"": ""security@walmart-alert.cf"", ""subject"": ""URGENT: Microsoft notice"", ""timestamp"": ""2025-11-16 14:02:00"", ""received_spf"": ""softfail"", ""dkim"": ""none"", ""dmarc"": ""fail"", ""relay_hops"": 3}",1
Newsletter: Latest updates from Fedex — read more at https://www.walmart.co/track/60200,"[""https://www.walmart.co/track/60200""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-11-21 08:59:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Reminder: Your appointment with Netflix is scheduled at 11:00 AM.,"[""https://www.paypal.in/track/54678""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-10-20 13:52:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Newsletter: Latest updates from Netflix — read more at https://www.netflix.in/track/18513,"[""https://www.netflix.in/track/18513""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-06-25 04:01:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Payment received: Thank you for your payment to Microsoft.,"[""https://www.walmart.org/track/83219""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-08-14 10:18:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.bankofamerica.net/track/4246,"[""https://www.bankofamerica.net/track/4246""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-08-15 14:15:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Newsletter: Latest updates from Paypal — read more at https://www.amazon.co/track/20154,"[""https://www.amazon.co/track/20154""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-06-20 11:54:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Your paypal monthly statement is ready. View it at https://www.stripe.in/track/54279,"[""https://www.stripe.in/track/54279""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-12-29 04:32:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Delivery notification: Your package is out for delivery. Track: https://www.netflix.co/track/87105,"[""https://www.netflix.co/track/87105""]","{""from"": ""noreply@amazon.com"", ""subject"": ""Apple notification"", ""timestamp"": ""2025-09-08 11:46:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Security Alert: Unusual login activity detected. Confirm your identity: http://walmart-secure.ga/login/64321,"[""http://walmart-secure.ga/login/64321""]","{""from"": ""security@dhl-alert.ml"", ""subject"": ""URGENT: Stripe notice"", ""timestamp"": ""2025-02-01 17:30:00"", ""received_spf"": ""fail"", ""dkim"": ""none"", ""dmarc"": """", ""relay_hops"": 6}",1
Payment received: Thank you for your payment to Netflix.,"[""https://www.microsoft.co/track/32567""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Netflix notification"", ""timestamp"": ""2025-04-03 07:18:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
You are eligible for a tax refund. Provide your details here: http://bit.ly/80850,"[""http://bit.ly/80850""]","{""from"": ""security@bankofamerica-alert.gq"", ""subject"": ""URGENT: Paypal notice"", ""timestamp"": ""2025-08-13 13:35:00"", ""received_spf"": ""neutral"", ""dkim"": """", ""dmarc"": ""none"", ""relay_hops"": 2}",1
Reminder: Your appointment with Paypal is scheduled at 02:00 PM.,"[""https://www.apple.com/track/34842""]","{""from"": ""noreply@google.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-11-15 17:32:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Amazon.,"[""https://www.amazon.in/track/24667""]","{""from"": ""noreply@google.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-04-09 03:18:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Payment received: Thank you for your payment to Amazon.,"[""https://www.netflix.co/track/72099""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-04-16 07:57:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Your payment could not be processed. Click http://bit.ly/23439 to update your billing info.,"[""http://bit.ly/23439""]","{""from"": ""security@walmart-alert.ml"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-06-11 16:11:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": """", ""relay_hops"": 6}",1
Security Alert: Unusual login activity detected. Confirm your identity: http://goo.gl/49774,"[""http://goo.gl/49774""]","{""from"": ""security@bankofamerica-alert.gq"", ""subject"": ""URGENT: Amazon notice"", ""timestamp"": ""2025-12-08 03:59:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 9}",1
Reminder: Your appointment with Fedex is scheduled at 01:00 PM.,"[""https://www.stripe.org/track/69745""]","{""from"": ""noreply@apple.com"", ""subject"": ""Fedex notification"", ""timestamp"": ""2025-04-20 04:38:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Newsletter: Latest updates from Microsoft — read more at https://www.amazon.org/track/76687,"[""https://www.amazon.org/track/76687""]","{""from"": ""noreply@bankofamerica.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-03-13 20:49:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Delivery notification: Your package is out for delivery. Track: https://www.fedex.org/track/71075,"[""https://www.fedex.org/track/71075""]","{""from"": ""noreply@fedex.com"", ""subject"": ""Amazon notification"", ""timestamp"": ""2025-03-07 01:14:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 2}",0
Congratulations! You won a prize. Claim at http://dhl-secure.cf/login/39502,"[""http://dhl-secure.cf/login/39502""]","{""from"": ""security@netflix-alert.cf"", ""subject"": ""URGENT: Apple notice"", ""timestamp"": ""2025-09-29 08:24:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 2}",1
Reminder: Your appointment with Microsoft is scheduled at 05:00 PM.,"[""https://www.bankofamerica.co/track/24218""]","{""from"": ""noreply@stripe.com"", ""subject"": ""Microsoft notification"", ""timestamp"": ""2025-12-10 03:43:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Paypal.,"[""https://www.fedex.in/track/6527""]","{""from"": ""noreply@walmart.com"", ""subject"": ""Paypal notification"", ""timestamp"": ""2025-10-29 19:46:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 1}",0
Your payment could not be processed. Click http://ow.ly/33060 to update your billing info.,"[""http://ow.ly/33060""]","{""from"": ""security@paypal-alert.ga"", ""subject"": ""URGENT: Dhl notice"", ""timestamp"": ""2025-09-21 16:47:00"", ""received_spf"": ""softfail"", ""dkim"": ""fail"", ""dmarc"": ""fail"", ""relay_hops"": 10}",1
Newsletter: Latest updates from Stripe — read more at https://www.google.com/track/38772,"[""https://www.google.com/track/38772""]","{""from"": ""noreply@google.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-01-15 00:51:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 0}",0
Payment received: Thank you for your payment to Bankofamerica.,"[""https://www.paypal.net/track/82755""]","{""from"": ""noreply@apple.com"", ""subject"": ""Bankofamerica notification"", ""timestamp"": ""2025-01-05 22:52:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
Delivery notification: Your package is out for delivery. Track: https://www.amazon.org/track/91457,"[""https://www.amazon.org/track/91457""]","{""from"": ""noreply@paypal.com"", ""subject"": ""Stripe notification"", ""timestamp"": ""2025-12-28 05:21:00"", ""received_spf"": ""pass"", ""dkim"": ""pass"", ""dmarc"": ""pass"", ""relay_hops"": 3}",0
